Time - Dev2/ai0,Voltage - Dev2/ai0
1.094,3.18741
1.095,3.18854
1.096,3.18822
1.097,3.18822
1.098,3.18789
1.099,3.18805
1.1,3.1887
1.101,3.18838
1.102,3.1887
1.103,3.18854
1.104,3.18934
1.105,3.18902
1.106,3.18918
1.107,3.18918
1.108,3.18934
1.109,3.18999
1.11,3.18999
1.111,3.19031
1.112,3.18999
1.113,3.18999
1.114,3.19095
1.115,3.19095
1.116,3.19111
1.117,3.19127
1.118,3.1916
1.119,3.1916
1.12,3.19208
1.121,3.1916
1.122,3.19192
1.123,3.19224
1.124,3.19192
1.125,3.1924
1.126,3.19224
1.127,3.19224
1.128,3.19224
1.129,3.1924
1.13,3.19208
1.131,3.19192
1.132,3.19224
1.133,3.19224
1.134,3.19192
1.135,3.19272
1.136,3.19256
1.137,3.19337
1.138,3.19321
1.139,3.19337
1.14,3.19321
1.141,3.19321
1.142,3.19321
1.143,3.19321
1.144,3.19369
1.145,3.19337
1.146,3.19321
1.147,3.19337
1.148,3.19305
1.149,3.19385
1.15,3.19369
1.151,3.19353
1.152,3.19353
1.153,3.19353
1.154,3.19385
1.155,3.19385
1.156,3.19401
1.157,3.19385
1.158,3.19449
1.159,3.19466
1.16,3.19514
1.161,3.19546
1.162,3.19546
1.163,3.19578
1.164,3.19594
1.165,3.19546
1.166,3.19546
1.167,3.19546
1.168,3.19482
1.169,3.19498
1.17,3.19546
1.171,3.1953
1.172,3.1953
1.173,3.19562
1.174,3.19546
1.175,3.19514
1.176,3.19546
1.177,3.19514
1.178,3.19546
1.179,3.1953
1.18,3.19498
1.181,3.1953
1.182,3.19514
1.183,3.19514
1.184,3.19482
1.185,3.19466
1.186,3.19498
1.187,3.19498
1.188,3.19482
1.189,3.19498
1.19,3.19514
1.191,3.19449
1.192,3.19482
1.193,3.19433
1.194,3.19514
1.195,3.19498
1.196,3.1953
1.197,3.1953
1.198,3.19546
1.199,3.1953
1.2,3.19546
1.201,3.19449
1.202,3.19498
1.203,3.1953
1.204,3.19498
1.205,3.19514
1.206,3.19546
1.207,3.19546
1.208,3.19514
1.209,3.1953
1.21,3.19594
1.211,3.19578
1.212,3.19611
1.213,3.19546
1.214,3.19611
1.215,3.19611
1.216,3.19627
1.217,3.19643
1.218,3.19643
1.219,3.19659
1.22,3.19627
1.221,3.19627
1.222,3.19627
1.223,3.19594
1.224,3.19594
1.225,3.19627
1.226,3.19594
1.227,3.19627
1.228,3.19562
1.229,3.19594
1.23,3.19546
1.231,3.19594
1.232,3.19578
1.233,3.19546
1.234,3.19594
1.235,3.19546
1.236,3.19562
1.237,3.19546
1.238,3.19578
1.239,3.19562
1.24,3.19594
1.241,3.19611
1.242,3.19578
1.243,3.19627
1.244,3.19594
1.245,3.19578
1.246,3.19594
1.247,3.19578
1.248,3.19562
1.249,3.19546
1.25,3.1953
1.251,3.19546
1.252,3.19562
1.253,3.19546
1.254,3.19482
1.255,3.19498
1.256,3.1953
1.257,3.1953
1.258,3.19514
1.259,3.19514
1.26,3.19482
1.261,3.19482
1.262,3.19466
1.263,3.19417
1.264,3.19417
1.265,3.19433
1.266,3.19401
1.267,3.19337
1.268,3.19353
1.269,3.19385
1.27,3.19353
1.271,3.19369
1.272,3.19337
1.273,3.19321
1.274,3.19321
1.275,3.19353
1.276,3.19321
1.277,3.19305
1.278,3.19321
1.279,3.19256
1.28,3.19288
1.281,3.19321
1.282,3.19288
1.283,3.19256
1.284,3.19288
1.285,3.19272
