Time - Dev2/ai0,Voltage - Dev2/ai0
0.889,1.62021
0.89,1.42216
0.891,1.09932
0.892,0.747975
0.893,0.506449
0.894,0.282796
0.895,0.293746
0.896,0.293424
0.897,0.298576
0.898,0.267983
0.899,0.19778
0.9,0.0642965
0.901,0.0430423
0.902,0.00472031
0.903,0.00375421
0.904,0.000211836
0.905,-0.000915282
0.906,-0.000754265
0.907,-0.000754265
0.908,-0.000593248
0.909,-0.000754265
0.91,-0.000754265
0.911,-0.000754265
0.912,-0.000754265
0.913,-0.000593248
0.914,-0.000915282
0.915,-0.000432231
0.916,-0.000593248
0.917,-0.000593248
0.918,-0.000754265
0.919,-0.000271214
0.92,-0.000593248
0.921,-0.000593248
0.922,-0.000754265
0.923,-0.000593248
0.924,-0.000754265
0.925,-0.000593248
0.926,-0.000754265
0.927,-0.000754265
0.928,-0.000754265
0.929,-0.000593248
0.93,-0.000754265
0.931,-0.000754265
0.932,-0.000915282
0.933,-0.000915282
0.934,-0.000754265
0.935,-0.000754265
0.936,-0.000593248
0.937,-0.000593248
0.938,-0.000432231
0.939,-0.000754265
0.94,-0.000593248
0.941,-0.000754265
0.942,-0.000915282
0.943,-0.000432231
0.944,-0.000593248
0.945,-0.000754265
0.946,-0.000754265
0.947,-0.000754265
0.948,-0.000754265
0.949,-0.000754265
0.95,-0.000754265
0.951,-0.000915282
0.952,-0.000593248
0.953,-0.000754265
0.954,-0.000432231
0.955,-0.000432231
0.956,-0.000754265
0.957,-0.000593248
0.958,-0.000593248
0.959,-0.000593248
0.96,-0.000593248
0.961,-0.000754265
0.962,-0.000754265
0.963,-0.000915282
0.964,-0.000754265
0.965,-0.000754265
0.966,-0.000593248
0.967,-0.000593248
0.968,-0.000593248
0.969,-0.000754265
0.97,-0.000432231
0.971,-0.000593248
0.972,-0.000754265
0.973,-0.000754265
0.974,-0.000593248
0.975,-0.000593248
0.976,-0.000593248
0.977,-0.000432231
0.978,-0.000432231
0.979,-0.000754265
0.98,-0.000593248
0.981,-0.000593248
0.982,-0.000754265
0.983,-0.000754265
0.984,-0.000915282
0.985,-0.000593248
0.986,-0.000593248
0.987,-0.000915282
0.988,-0.000593248
0.989,-0.000915282
0.99,-0.000593248
0.991,-0.000593248
0.992,-0.000754265
0.993,-0.000593248
0.994,-0.000754265
0.995,-0.000432231
0.996,-0.000593248
0.997,-0.000754265
0.998,-0.000593248
0.999,-0.000593248
1,-0.000593248
1.001,-0.000593248
1.002,-0.000915282
1.003,-0.000593248
1.004,-0.000754265
1.005,-0.000593248
1.006,-0.000593248
1.007,-0.000754265
1.008,-0.000593248
1.009,-0.000754265
1.01,-0.000754265
1.011,-0.000593248
1.012,-0.000754265
1.013,-0.000593248
1.014,-0.000754265
1.015,-0.000593248
1.016,-0.000271214
1.017,-0.000754265
1.018,-0.000593248
1.019,-0.000593248
1.02,-0.0010763
1.021,-0.000754265
1.022,-0.000754265
1.023,-0.000754265
1.024,-0.000754265
1.025,-0.000754265
1.026,-0.000593248
1.027,-0.000593248
1.028,-0.000915282
1.029,-0.000754265
1.03,-0.000754265
1.031,-0.000754265
1.032,-0.000593248
1.033,-0.000593248
1.034,-0.000593248
1.035,-0.000593248
1.036,-0.000432231
1.037,-0.000593248
1.038,-0.000432231
1.039,-0.000432231
1.04,-0.000754265
1.041,-0.000754265
1.042,-0.000754265
1.043,-0.000593248
1.044,-0.000432231
1.045,-0.000593248
1.046,-0.000593248
1.047,-0.000754265
1.048,-0.0010763
1.049,-0.000593248
1.05,-0.000754265
1.051,-0.000754265
1.052,-0.000432231
1.053,-0.000432231
1.054,-0.000593248
1.055,-0.000432231
1.056,-0.000271214
1.057,-0.000593248
1.058,-0.000593248
1.059,-0.000593248
1.06,-0.000593248
1.061,-0.000754265
1.062,-0.000593248
1.063,-0.000754265
1.064,-0.000754265
1.065,-0.000593248
1.066,-0.000754265
1.067,-0.000915282
1.068,-0.000915282
1.069,-0.000754265
1.07,-0.000593248
1.071,-0.000593248
1.072,-0.000432231
1.073,-0.000432231
1.074,-0.000754265
1.075,-0.000915282
1.076,-0.000754265
1.077,-0.000754265
1.078,-0.000432231
1.079,-0.000593248
1.08,-0.000432231
1.081,-0.000754265
1.082,-0.000432231
1.083,-0.000593248
1.084,-0.000754265
1.085,-0.000754265
1.086,-0.000915282
1.087,-0.000754265
1.088,-0.000754265
1.089,-0.000915282
1.09,-0.000915282
1.091,-0.000593248
1.092,-0.000593248
1.093,-0.00123732
1.094,-0.000432231
1.095,-0.000432231
1.096,-0.000593248
1.097,-0.000593248
1.098,-0.000593248
1.099,-0.000754265
1.1,-0.000593248
1.101,-0.000754265
1.102,-0.000754265
1.103,-0.000593248
1.104,-0.000593248
1.105,-0.000754265
1.106,-0.000754265
1.107,-0.000593248
1.108,-0.000754265
1.109,-0.000754265
1.11,-0.000754265
1.111,-0.000754265
1.112,-0.000754265
1.113,-0.000593248
1.114,-0.000593248
1.115,-0.000593248
1.116,-0.000593248
1.117,-0.000754265
1.118,-0.000432231
1.119,-0.000271214
1.12,-0.000432231
1.121,-0.000593248
1.122,-0.000754265
1.123,-0.000754265
1.124,-0.000754265
1.125,-0.000754265
1.126,-0.000271214
1.127,-0.000754265
1.128,-0.000754265
1.129,-0.000754265
1.13,-0.0010763
1.131,-0.0010763
1.132,-0.000593248
1.133,-0.000754265
1.134,-0.000593248
1.135,-0.000754265
1.136,-0.000432231
1.137,-0.000593248
1.138,-0.000754265
1.139,-0.000593248
1.14,-0.000593248
1.141,-0.000593248
1.142,-0.000432231
1.143,-0.000593248
1.144,-0.000593248
1.145,-0.000754265
1.146,-0.000593248
1.147,-0.000432231
1.148,-0.000915282
1.149,-0.000593248
1.15,-0.000754265
1.151,-0.000754265
1.152,-0.000915282
1.153,-0.000754265
1.154,-0.000432231
1.155,-0.000593248
1.156,-0.000593248
1.157,-0.000754265
1.158,-0.000432231
1.159,-0.000432231
1.16,-0.000110198
1.161,-0.000593248
1.162,-0.000754265
1.163,-0.000593248
1.164,-0.000593248
1.165,-0.000754265
1.166,-0.000593248
1.167,-0.000432231
1.168,-0.000915282
1.169,-0.000593248
1.17,-0.000754265
1.171,-0.000754265
1.172,-0.000593248
1.173,-0.000754265
1.174,-0.000754265
1.175,-0.000593248
1.176,-0.000754265
1.177,-0.000432231
1.178,-0.000271214
1.179,-0.000593248
1.18,-0.000271214
1.181,-0.000593248
1.182,-0.000432231
1.183,-0.000593248
1.184,-0.000754265
1.185,-0.000915282
1.186,-0.000593248
1.187,-0.0010763
1.188,-0.000754265
1.189,-0.000593248
1.19,-0.000593248
1.191,-0.000754265
1.192,-0.000593248
1.193,-0.000432231
1.194,-0.000593248
1.195,-0.000593248
1.196,-0.000754265
1.197,-0.000432231
1.198,-0.000593248
1.199,-0.000432231
1.2,-0.000432231
1.201,-0.000754265
1.202,-0.000593248
1.203,-0.000432231
1.204,-0.000593248
1.205,-0.000593248
1.206,-0.000593248
1.207,-0.000754265
1.208,-0.000754265
1.209,-0.000915282
1.21,-0.000915282
1.211,-0.000915282
1.212,-0.000593248
1.213,-0.000593248
1.214,-0.000432231
1.215,-0.000432231
1.216,-0.000432231
1.217,-0.000593248
1.218,-0.000432231
1.219,-0.000593248
1.22,-0.000593248
1.221,-0.000432231
1.222,-0.000593248
1.223,-0.000915282
1.224,-0.000754265
1.225,-0.000593248
1.226,-0.000754265
1.227,-0.000754265
1.228,-0.000754265
1.229,-0.000593248
1.23,-0.000754265
1.231,-0.000915282
1.232,-0.000593248
1.233,-0.000915282
1.234,-0.000593248
1.235,-0.000593248
1.236,-0.000593248
1.237,-0.000593248
1.238,-0.000593248
1.239,-0.000593248
1.24,-0.000915282
1.241,-0.000754265
1.242,-0.000754265
1.243,-0.000754265
1.244,-0.000915282
1.245,-0.000754265
1.246,-0.000593248
1.247,-0.000593248
1.248,-0.000754265
1.249,-0.000915282
1.25,-0.000754265
1.251,-0.000915282
1.252,-0.000754265
1.253,-0.000432231
1.254,-0.000754265
1.255,-0.000593248
1.256,-0.000593248
1.257,-0.000754265
1.258,-0.000754265
1.259,-0.000593248
1.26,-0.000754265
1.261,-0.000754265
1.262,-0.000593248
1.263,-0.000593248
1.264,-0.000593248
1.265,-0.000915282
1.266,-0.000432231
1.267,-0.000754265
1.268,-0.000754265
1.269,-0.000593248
1.27,-0.000754265
1.271,-0.000754265
1.272,-0.000754265
1.273,-0.000915282
1.274,-0.000593248
1.275,-0.000271214
1.276,-0.000593248
1.277,-0.000593248
1.278,-0.000432231
1.279,-0.000593248
1.28,-0.000754265
1.281,-0.000593248
1.282,-0.000593248
1.283,-0.000432231
1.284,-0.000754265
1.285,-0.000754265
1.286,-0.000915282
1.287,-0.000432231
1.288,-0.000754265
1.289,-0.000754265
1.29,-0.000754265
1.291,-0.000432231
1.292,-0.000593248
1.293,-0.000432231
1.294,-0.000593248
1.295,-0.000593248
1.296,-0.000593248
1.297,-0.000432231
1.298,-0.000432231
1.299,-0.000593248
1.3,-0.000432231
1.301,-0.000593248
1.302,-0.000754265
1.303,-0.000593248
1.304,-0.000754265
1.305,-0.000754265
1.306,-0.000915282
1.307,-0.000593248
1.308,-0.000915282
1.309,-0.0010763
1.31,-0.000593248
1.311,-0.000754265
1.312,-0.000432231
1.313,-0.000754265
1.314,-0.000754265
1.315,-0.000432231
1.316,-0.000432231
1.317,-0.000593248
1.318,-0.000915282
1.319,-0.000593248
1.32,-0.000754265
1.321,-0.000432231
1.322,-0.000432231
1.323,-0.000754265
1.324,-0.000593248
1.325,-0.000593248
1.326,-0.000432231
1.327,-0.000915282
1.328,-0.000754265
1.329,-0.000593248
