Time - Dev2/ai0,Voltage - Dev2/ai0
0.666,-0.000432231
0.667,-0.000432231
0.668,-0.000432231
0.669,-0.000915282
0.67,-0.000593248
0.671,-0.000754265
0.672,-0.000915282
0.673,-0.000593248
0.674,-0.000754265
0.675,-0.000754265
0.676,-0.000754265
0.677,-0.000754265
0.678,-0.000754265
0.679,-0.000754265
0.68,-0.000754265
0.681,-0.000432231
0.682,-0.000271214
0.683,-0.000432231
0.684,-0.000432231
0.685,-0.000593248
0.686,-0.000432231
0.687,-0.000432231
0.688,-0.000754265
0.689,-0.000593248
0.69,-0.000754265
0.691,-0.000915282
0.692,-0.0010763
0.693,-0.000915282
0.694,-0.0010763
0.695,-0.000754265
0.696,-0.000754265
0.697,-0.000915282
0.698,-0.000754265
0.699,-0.000915282
0.7,-0.000593248
0.701,-0.000593248
0.702,-0.000754265
0.703,-0.000754265
0.704,-0.000754265
0.705,-0.000754265
0.706,-0.000593248
0.707,-0.000432231
0.708,-0.000754265
0.709,-0.000432231
0.71,-0.000754265
0.711,-0.000593248
0.712,-0.000432231
0.713,-0.000593248
0.714,-0.000915282
0.715,-0.000754265
0.716,-0.000754265
0.717,-0.000754265
0.718,-0.000754265
0.719,-0.000754265
0.72,-0.000593248
0.721,-0.000754265
0.722,-0.000754265
0.723,-0.000593248
0.724,-0.000754265
0.725,-0.000593248
0.726,-0.000915282
0.727,-0.000593248
0.728,-0.000754265
0.729,-0.000754265
0.73,-0.000432231
0.731,-0.000754265
0.732,-0.000593248
0.733,-0.000915282
0.734,-0.000915282
0.735,-0.000915282
0.736,-0.000915282
0.737,-0.000432231
0.738,-0.000754265
0.739,-0.000593248
0.74,-0.000915282
0.741,-0.000593248
0.742,-0.000754265
0.743,-0.000593248
0.744,-0.000593248
0.745,-0.000271214
0.746,-0.000593248
0.747,-0.000593248
0.748,-0.000593248
0.749,-0.000915282
0.75,-0.000593248
0.751,-0.000593248
0.752,-0.000432231
0.753,-0.000915282
0.754,-0.000915282
0.755,-0.000754265
0.756,-0.000915282
0.757,-0.000593248
0.758,-0.000593248
0.759,-0.000915282
0.76,-0.000915282
0.761,-0.000593248
0.762,-0.000593248
0.763,-0.000432231
0.764,-0.000915282
0.765,-0.000432231
0.766,-0.000754265
0.767,-0.000754265
0.768,-0.000432231
0.769,-0.000432231
0.77,-0.000754265
0.771,-0.000754265
0.772,-0.000593248
0.773,-0.000432231
0.774,-0.000593248
0.775,-0.000754265
0.776,-0.0010763
0.777,1.8466
0.778,2.88534
0.779,3.20689
0.78,3.26985
0.781,3.25295
0.782,3.2209
0.783,3.21655
0.784,3.23201
0.785,3.23926
0.786,3.23137
0.787,3.21623
0.788,3.2011
0.789,3.18983
0.79,3.18564
0.791,3.18934
0.792,3.1982
0.793,3.21511
0.794,3.23652
0.795,3.25488
0.796,3.26921
0.797,3.27887
0.798,3.28692
0.799,3.29674
0.8,3.30351
0.801,3.30946
0.802,3.31607
0.803,3.32186
0.804,3.32621
0.805,3.32879
0.806,3.33346
0.807,3.33668
0.808,3.34022
0.809,3.3428
0.81,3.34714
0.811,3.35117
0.812,3.35584
0.813,3.3589
0.814,3.3618
0.815,3.36437
0.816,3.36695
0.817,3.3692
0.818,3.37226
0.819,3.37548
0.82,3.37774
0.821,3.38064
0.822,3.38208
0.823,3.38369
0.824,3.38675
0.825,3.38901
0.826,3.38949
0.827,3.39175
0.828,3.39239
0.829,3.394
0.83,3.39513
0.831,3.39722
0.832,3.39867
0.833,3.39996
0.834,3.40141
0.835,3.40286
0.836,3.40398
0.837,3.40495
0.838,3.40575
0.839,3.40704
0.84,3.40833
0.841,3.4093
0.842,3.40994
0.843,3.41091
0.844,3.41203
0.845,3.41187
0.846,3.41252
0.847,3.41316
0.848,3.41364
0.849,3.41413
0.85,3.41493
0.851,3.41509
0.852,3.41574
0.853,3.41638
0.854,3.4167
0.855,3.41799
0.856,3.41815
0.857,3.41912
0.858,3.41928
0.859,3.42009
0.86,3.42137
0.861,3.4225
0.862,3.4225
0.863,3.42282
0.864,3.42363
0.865,3.42395
0.866,3.42459
0.867,3.42476
0.868,3.42492
0.869,3.42508
0.87,3.4254
0.871,3.42588
0.872,3.42556
0.873,3.42604
0.874,3.42669
0.875,3.4262
0.876,3.42701
0.877,3.4262
0.878,3.4262
0.879,3.42572
0.88,3.42637
0.881,3.42637
0.882,3.4262
0.883,3.42685
0.884,3.42653
0.885,3.42685
0.886,3.42669
0.887,3.42653
0.888,3.42669
0.889,3.42669
0.89,3.42765
0.891,3.42669
0.892,3.42749
0.893,3.42749
0.894,3.42733
0.895,3.42701
0.896,3.42685
0.897,3.42717
0.898,3.42765
0.899,3.42781
0.9,3.42733
0.901,3.42798
0.902,3.42717
0.903,3.42781
0.904,3.42701
0.905,3.42701
0.906,3.42685
0.907,3.42701
0.908,3.42572
0.909,3.42572
0.91,3.42524
0.911,3.42556
0.912,3.42492
0.913,3.42508
0.914,3.42427
0.915,3.42411
0.916,3.42395
0.917,3.42379
0.918,3.42331
0.919,3.42282
0.92,3.42298
0.921,3.42298
0.922,3.42218
0.923,3.42282
0.924,3.42314
0.925,3.42266
0.926,3.4225
0.927,3.42234
0.928,3.42202
0.929,3.42266
0.93,3.42137
0.931,3.42202
0.932,3.42186
0.933,3.42105
0.934,3.42137
0.935,3.42057
0.936,3.42073
0.937,3.42041
0.938,3.42057
0.939,3.42041
0.94,3.42041
0.941,3.42009
0.942,3.42009
0.943,3.41944
0.944,3.41992
0.945,3.41992
0.946,3.41976
0.947,3.41976
0.948,3.4196
0.949,3.41944
0.95,3.4196
0.951,3.41976
0.952,3.41912
0.953,3.41944
0.954,3.41864
0.955,3.4196
0.956,3.41976
0.957,3.41976
0.958,3.42009
0.959,3.42009
0.96,3.42025
0.961,3.42041
0.962,3.42009
0.963,3.41992
0.964,3.42009
0.965,3.42057
0.966,3.42073
0.967,3.42025
0.968,3.42025
0.969,3.42025
0.97,3.42025
0.971,3.42025
0.972,3.42073
0.973,3.42073
0.974,3.42073
0.975,3.42089
0.976,3.42105
0.977,3.42089
0.978,3.42073
0.979,3.42089
0.98,3.42089
0.981,3.42041
0.982,3.42009
0.983,3.42073
0.984,3.42073
0.985,3.42073
0.986,3.42089
0.987,3.42137
0.988,3.42105
0.989,3.42121
0.99,3.4217
0.991,3.42186
0.992,3.42202
0.993,3.42153
0.994,3.42186
0.995,3.4217
0.996,3.4217
0.997,3.42202
0.998,3.4217
0.999,3.4217
1,3.4217
1.001,3.42202
1.002,3.42202
1.003,3.42186
1.004,3.42202
1.005,3.4217
1.006,3.42009
1.007,3.42121
1.008,3.42137
1.009,3.42218
1.01,3.42202
1.011,3.42073
1.012,3.42186
1.013,3.42089
1.014,3.42234
1.015,3.42153
1.016,3.4217
1.017,3.42218
1.018,3.42218
1.019,3.42234
1.02,3.42186
1.021,3.42282
1.022,3.42266
1.023,3.42282
1.024,3.42331
1.025,3.42218
1.026,3.42282
1.027,3.42266
1.028,3.42234
1.029,3.42298
1.03,3.42331
1.031,3.42347
1.032,3.42363
1.033,3.42105
1.034,3.42025
1.035,3.42009
1.036,3.42057
1.037,3.42121
1.038,3.42186
1.039,3.42121
1.04,3.42186
1.041,3.42105
1.042,3.42137
1.043,3.4217
1.044,3.42137
1.045,3.42121
1.046,3.42089
1.047,3.42089
1.048,3.42041
1.049,3.42073
1.05,3.42089
1.051,3.42057
1.052,3.42025
1.053,3.42073
1.054,3.41992
1.055,3.41976
1.056,3.41944
1.057,3.41976
1.058,3.4196
1.059,3.41896
1.06,3.41864
1.061,3.41896
1.062,3.41703
1.063,3.41767
1.064,3.41703
1.065,3.41606
1.066,3.41542
1.067,3.41381
1.068,3.41316
1.069,3.41139
1.07,3.4101
1.071,3.40865
1.072,3.40592
1.073,3.40286
1.074,3.39947
1.075,3.39561
1.076,3.39336
1.077,3.38997
1.078,3.38772
1.079,3.38498
1.08,3.38176
1.081,3.37725
1.082,3.37419
1.083,3.36952
1.084,3.36534
1.085,3.36019
1.086,3.35262
1.087,3.34312
1.088,3.33587
1.089,3.3275
1.09,3.31832
1.091,3.30415
1.092,3.28612
1.093,3.26357
1.094,3.237
1.095,3.21527
1.096,3.18709
1.097,3.15005
1.098,3.11672
1.099,3.08339
1.1,3.03106
1.101,2.98114
1.102,2.93348
1.103,2.82866
1.104,2.70998
1.105,2.6087
1.106,2.45928
1.107,2.29971
1.108,2.12677
1.109,1.89007
1.11,1.54807
1.111,1.2204
1.112,0.82317
1.113,0.769712
1.114,0.842814
1.115,0.708365
1.116,0.601932
1.117,0.36733
1.118,0.331424
1.119,0.296805
1.12,0.284407
1.121,0.229178
1.122,0.18683
1.123,0.144161
1.124,0.138847
1.125,0.0129322
1.126,-0.000110198
1.127,-0.000432231
1.128,-0.000593248
1.129,-0.000754265
1.13,-0.000593248
1.131,-0.000754265
1.132,-0.000754265
1.133,-0.000915282
1.134,-0.000754265
1.135,-0.000754265
1.136,-0.000754265
1.137,-0.000754265
1.138,-0.000754265
1.139,-0.000593248
1.14,-0.000754265
1.141,-0.000432231
1.142,-0.000754265
1.143,-0.000754265
1.144,-0.000754265
1.145,-0.000432231
1.146,-0.000754265
1.147,-0.000915282
1.148,-0.000754265
1.149,-0.000754265
1.15,-0.000432231
1.151,-0.000593248
1.152,-0.000271214
1.153,-0.000754265
1.154,-0.000754265
1.155,-0.000754265
1.156,-0.000754265
1.157,-0.000593248
1.158,-0.000915282
1.159,-0.000593248
1.16,-0.000754265
1.161,-0.000754265
1.162,-0.000432231
1.163,-0.000754265
1.164,-0.000593248
1.165,-0.000754265
1.166,-0.000593248
1.167,-0.000593248
1.168,-0.000432231
1.169,-0.000754265
1.17,-0.000754265
1.171,-0.000754265
1.172,-0.000915282
1.173,-0.000754265
1.174,-0.000915282
1.175,-0.000754265
1.176,-0.000915282
1.177,-0.000432231
1.178,-0.000593248
1.179,-0.000754265
1.18,-0.000754265
1.181,-0.000593248
1.182,-0.000593248
1.183,-0.000271214
1.184,-0.000754265
1.185,-0.000754265
1.186,-0.000432231
1.187,-0.000754265
1.188,-0.000593248
1.189,-0.000593248
1.19,-0.000915282
1.191,-0.000754265
1.192,-0.000754265
1.193,-0.000593248
1.194,-0.000915282
1.195,-0.000754265
1.196,-0.000593248
1.197,-0.000915282
1.198,-0.000754265
1.199,-0.000754265
1.2,-0.000754265
1.201,-0.000593248
1.202,-0.000593248
1.203,-0.000593248
1.204,-0.000432231
1.205,-0.000754265
1.206,-0.000432231
1.207,-0.000754265
1.208,-0.000754265
1.209,-0.000754265
1.21,-0.000754265
1.211,-0.000593248
1.212,-0.000754265
1.213,-0.000593248
1.214,2.28055
1.215,2.85571
1.216,3.05908
1.217,3.14796
1.218,3.15311
1.219,3.17437
1.22,3.19337
1.221,3.20416
1.222,3.20432
1.223,3.2011
1.224,3.19482
1.225,3.1924
1.226,3.1953
1.227,3.20094
1.228,3.21172
1.229,3.22734
1.23,3.23926
1.231,3.25295
1.232,3.26486
1.233,3.27356
1.234,3.28032
1.235,3.2874
1.236,3.2969
1.237,3.30157
1.238,3.3085
1.239,3.31365
1.24,3.31832
1.241,3.32202
1.242,3.32589
1.243,3.32863
1.244,3.33297
1.245,3.33555
1.246,3.33829
1.247,3.33909
1.248,3.34199
1.249,3.34392
